time_s,body_x_m,body_y_m,body_z_m,body_dx_m,body_dy_m,body_dz_m,body_vx_m_s,body_vy_m_s,body_vz_m_s,body_wx_rad_s,body_wy_rad_s,body_wz_rad_s,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,m1_cmd_rad,m1_cmd_deg,m1_q_rad,m1_q_deg,m1_vel_rad_s,j1_q_rad,j2_q_rad,j3_q_rad,j4_q_rad,j1_q_deg,j2_q_deg,j3_q_deg,j4_q_deg,j1_vel_rad_s,j2_vel_rad_s,j3_vel_rad_s,j4_vel_rad_s,j1_tau_raw_nm,j2_tau_raw_nm,j3_tau_raw_nm,j4_tau_raw_nm,j1_tau_applied_nm,j2_tau_applied_nm,j3_tau_applied_nm,j4_tau_applied_nm,j1_clipped,j2_clipped,j3_clipped,j4_clipped,tail_tip_relative_rad,tail_tip_relative_deg,safety_tripped
0.1615,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.1665,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.1715,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.1765,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.1815,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.1865,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.1915,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.1965,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2015,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2065,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2115,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2165,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2215,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2265,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2315,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2365,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2415,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.2465,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.252,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.257,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.262,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.267,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.272,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.277,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.282,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.287,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.292,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.297,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.302,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.307,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.312,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.317,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.322,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.327,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.332,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.337,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.342,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.347,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.352,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.357,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.362,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.367,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.372,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.377,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.382,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.387,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.392,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.397,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.402,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.407,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.412,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.417,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.422,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.427,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.432,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.437,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.442,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.447,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.452,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.457,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.462,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.467,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.472,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.477,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.482,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.487,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.492,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.497,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5025,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.508,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5135,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.519,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5245,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.53,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5355,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.541,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5465,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.552,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5575,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.563,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5685,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.574,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5795,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.585,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.5905,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.596,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.6015,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.607,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.6125,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
0.618,-3.5,0,2,0,0,0,0,0,0,0,0,0,-4.33680869e-19,-0,-1.293984181e-34,-2.484808345e-17,-0,-7.413983235e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
